"Scenario","Replicate","Final_Abundance"
"Northern_brown_bandicoot_high_disp_dispersed_fires",81,4641.45025369604
"Northern_brown_bandicoot_high_disp_dispersed_fires",82,10714.2540242914
"Northern_brown_bandicoot_high_disp_dispersed_fires",83,7456.41010973346
"Northern_brown_bandicoot_high_disp_dispersed_fires",84,1261.35826501013
"Northern_brown_bandicoot_high_disp_dispersed_fires",85,5786.22433819243
"Northern_brown_bandicoot_high_disp_dispersed_fires",86,3071.31567411206
"Northern_brown_bandicoot_high_disp_dispersed_fires",87,14338.5620038951
"Northern_brown_bandicoot_high_disp_dispersed_fires",88,10977.599701042
"Northern_brown_bandicoot_high_disp_dispersed_fires",89,9085.18734964029
"Northern_brown_bandicoot_high_disp_dispersed_fires",90,6154.22022192441
"Northern_brown_bandicoot_high_disp_dispersed_fires",91,7428.37539526434
"Northern_brown_bandicoot_high_disp_dispersed_fires",92,3539.08914419602
"Northern_brown_bandicoot_high_disp_dispersed_fires",93,7484.22901231421
"Northern_brown_bandicoot_high_disp_dispersed_fires",94,28945.9059499017
"Northern_brown_bandicoot_high_disp_dispersed_fires",95,10388.6631494675
"Northern_brown_bandicoot_high_disp_dispersed_fires",96,5465.92652567389
"Northern_brown_bandicoot_high_disp_dispersed_fires",97,5160.29527106055
"Northern_brown_bandicoot_high_disp_dispersed_fires",98,2400.90776498105
"Northern_brown_bandicoot_high_disp_dispersed_fires",99,4366.31430120326
"Northern_brown_bandicoot_high_disp_dispersed_fires",100,21907.4915065315
"Common_brushtail_possum_low_disp_recorded_fires",1,453.893975607919
"Common_brushtail_possum_low_disp_recorded_fires",2,1148.01853085754
"Common_brushtail_possum_low_disp_recorded_fires",3,1317.05720495219
"Common_brushtail_possum_low_disp_recorded_fires",4,48.4764234296272
"Common_brushtail_possum_low_disp_recorded_fires",5,2797.35759033392
"Common_brushtail_possum_low_disp_recorded_fires",6,298.529974313704
"Common_brushtail_possum_low_disp_recorded_fires",7,553.745898366342
"Common_brushtail_possum_low_disp_recorded_fires",8,1665.40059708228
"Common_brushtail_possum_low_disp_recorded_fires",9,460.895081514355
"Common_brushtail_possum_low_disp_recorded_fires",10,2147.9223751548
"Common_brushtail_possum_low_disp_recorded_fires",11,981.47297875788
"Common_brushtail_possum_low_disp_recorded_fires",12,489.363906837752
"Common_brushtail_possum_low_disp_recorded_fires",13,1260.04710047414
"Common_brushtail_possum_low_disp_recorded_fires",14,412.930105676738
"Common_brushtail_possum_low_disp_recorded_fires",15,2027.80648232275
"Common_brushtail_possum_low_disp_recorded_fires",16,1254.5847283164
"Common_brushtail_possum_low_disp_recorded_fires",17,759.614504849812
"Common_brushtail_possum_low_disp_recorded_fires",18,248.379348769034
"Common_brushtail_possum_low_disp_recorded_fires",19,788.508895661881
"Common_brushtail_possum_low_disp_recorded_fires",20,296.090065632476
"Common_brushtail_possum_low_disp_recorded_fires",21,1056.39228461625
"Common_brushtail_possum_low_disp_recorded_fires",22,1362.40071719594
"Common_brushtail_possum_low_disp_recorded_fires",23,1650.54542412375
"Common_brushtail_possum_low_disp_recorded_fires",24,514.864633099794
"Common_brushtail_possum_low_disp_recorded_fires",25,1289.60091546962
"Common_brushtail_possum_low_disp_recorded_fires",26,474.124565304325
"Common_brushtail_possum_low_disp_recorded_fires",27,3084.2987191746
"Common_brushtail_possum_low_disp_recorded_fires",28,1438.63875985939
"Common_brushtail_possum_low_disp_recorded_fires",29,262.514687990135
"Common_brushtail_possum_low_disp_recorded_fires",30,800.470049764337
"Common_brushtail_possum_low_disp_recorded_fires",31,706.626989790586
"Common_brushtail_possum_low_disp_recorded_fires",32,542.114427394366
"Common_brushtail_possum_low_disp_recorded_fires",33,2128.14272495153
"Common_brushtail_possum_low_disp_recorded_fires",34,784.232088119668
"Common_brushtail_possum_low_disp_recorded_fires",35,408.894510866532
"Common_brushtail_possum_low_disp_recorded_fires",36,613.060523023632
"Common_brushtail_possum_low_disp_recorded_fires",37,637.058688238902
"Common_brushtail_possum_low_disp_recorded_fires",38,82.7981163251873
"Common_brushtail_possum_low_disp_recorded_fires",39,421.360105634195
"Common_brushtail_possum_low_disp_recorded_fires",40,607.796255029418
"Common_brushtail_possum_low_disp_recorded_fires",41,583.835939863478
"Common_brushtail_possum_low_disp_recorded_fires",42,364.87788957481
"Common_brushtail_possum_low_disp_recorded_fires",43,163.644568296279
"Common_brushtail_possum_low_disp_recorded_fires",44,1720.7023271441
"Common_brushtail_possum_low_disp_recorded_fires",45,738.795084208647
"Common_brushtail_possum_low_disp_recorded_fires",46,530.166370175604
"Common_brushtail_possum_low_disp_recorded_fires",47,1468.05582763349
"Common_brushtail_possum_low_disp_recorded_fires",48,583.197623592671
"Common_brushtail_possum_low_disp_recorded_fires",49,839.153584065326
"Common_brushtail_possum_low_disp_recorded_fires",50,4007.49358507344
"Common_brushtail_possum_low_disp_recorded_fires",51,993.70354245417
"Common_brushtail_possum_low_disp_recorded_fires",52,472.648525541386
"Common_brushtail_possum_low_disp_recorded_fires",53,120.76860545644
"Common_brushtail_possum_low_disp_recorded_fires",54,1760.50234822446
"Common_brushtail_possum_low_disp_recorded_fires",55,1246.3381828468
"Common_brushtail_possum_low_disp_recorded_fires",56,486.781226306552
"Common_brushtail_possum_low_disp_recorded_fires",57,192.880587885003
"Common_brushtail_possum_low_disp_recorded_fires",58,1134.84384569531
"Common_brushtail_possum_low_disp_recorded_fires",59,614.82073192722
"Common_brushtail_possum_low_disp_recorded_fires",60,285.6144656712
"Common_brushtail_possum_low_disp_recorded_fires",61,4639.93941725777
"Common_brushtail_possum_low_disp_recorded_fires",62,2153.79584814369
"Common_brushtail_possum_low_disp_recorded_fires",63,126.588533648631
"Common_brushtail_possum_low_disp_recorded_fires",64,2513.65141445441
"Common_brushtail_possum_low_disp_recorded_fires",65,565.36539334103
"Common_brushtail_possum_low_disp_recorded_fires",66,129.729268116745
"Common_brushtail_possum_low_disp_recorded_fires",67,290.055211578924
"Common_brushtail_possum_low_disp_recorded_fires",68,364.026770280078
"Common_brushtail_possum_low_disp_recorded_fires",69,112.945031259027
"Common_brushtail_possum_low_disp_recorded_fires",70,52.351202728071
"Common_brushtail_possum_low_disp_recorded_fires",71,180.025418960746
"Common_brushtail_possum_low_disp_recorded_fires",72,115.058490528785
"Common_brushtail_possum_low_disp_recorded_fires",73,205.06360614177
"Common_brushtail_possum_low_disp_recorded_fires",74,1914.76290601233
"Common_brushtail_possum_low_disp_recorded_fires",75,283.078919729776
"Common_brushtail_possum_low_disp_recorded_fires",76,1022.65332120198
"Common_brushtail_possum_low_disp_recorded_fires",77,536.0980790342
"Common_brushtail_possum_low_disp_recorded_fires",78,394.686189174134
"Common_brushtail_possum_low_disp_recorded_fires",79,178.913464881968
"Common_brushtail_possum_low_disp_recorded_fires",80,634.204022199613
"Common_brushtail_possum_low_disp_recorded_fires",81,538.485082670918
"Common_brushtail_possum_low_disp_recorded_fires",82,416.751280873697
"Common_brushtail_possum_low_disp_recorded_fires",83,29.9343206362166
"Common_brushtail_possum_low_disp_recorded_fires",84,1005.49047775955
"Common_brushtail_possum_low_disp_recorded_fires",85,1683.98191849147
"Common_brushtail_possum_low_disp_recorded_fires",86,2192.27424706968
"Common_brushtail_possum_low_disp_recorded_fires",87,423.7807634501
"Common_brushtail_possum_low_disp_recorded_fires",88,2999.87371363035
"Common_brushtail_possum_low_disp_recorded_fires",89,2284.38882795913
"Common_brushtail_possum_low_disp_recorded_fires",90,438.376660211063
"Common_brushtail_possum_low_disp_recorded_fires",91,491.718786467134
"Common_brushtail_possum_low_disp_recorded_fires",92,1095.93020969799
"Common_brushtail_possum_low_disp_recorded_fires",93,613.112495069052
"Common_brushtail_possum_low_disp_recorded_fires",94,888.865440899918
"Common_brushtail_possum_low_disp_recorded_fires",95,146.070244091118
"Common_brushtail_possum_low_disp_recorded_fires",96,987.976402863876
"Common_brushtail_possum_low_disp_recorded_fires",97,1937.20897272471
"Common_brushtail_possum_low_disp_recorded_fires",98,551.81547128967
"Common_brushtail_possum_low_disp_recorded_fires",99,750.026143291674
"Common_brushtail_possum_low_disp_recorded_fires",100,515.981732758417
"Common_brushtail_possum_mod_disp_recorded_fires",1,659.736685879775
"Common_brushtail_possum_mod_disp_recorded_fires",2,1492.32029365692
"Common_brushtail_possum_mod_disp_recorded_fires",3,2800.39962498128
"Common_brushtail_possum_mod_disp_recorded_fires",4,1031.83042600344
"Common_brushtail_possum_mod_disp_recorded_fires",5,1449.7086815973
"Common_brushtail_possum_mod_disp_recorded_fires",6,10780.1861555562
"Common_brushtail_possum_mod_disp_recorded_fires",7,3529.92582767881
"Common_brushtail_possum_mod_disp_recorded_fires",8,758.817049039197
"Common_brushtail_possum_mod_disp_recorded_fires",9,463.815810234041
"Common_brushtail_possum_mod_disp_recorded_fires",10,160.77594132912
"Common_brushtail_possum_mod_disp_recorded_fires",11,199.668288026981
"Common_brushtail_possum_mod_disp_recorded_fires",12,107.580897377906
"Common_brushtail_possum_mod_disp_recorded_fires",13,132.054076186524
"Common_brushtail_possum_mod_disp_recorded_fires",14,470.001194558695
"Common_brushtail_possum_mod_disp_recorded_fires",15,1214.67255193468
"Common_brushtail_possum_mod_disp_recorded_fires",16,792.011379322927
"Common_brushtail_possum_mod_disp_recorded_fires",17,1288.12361180102
"Common_brushtail_possum_mod_disp_recorded_fires",18,551.749334843561
"Common_brushtail_possum_mod_disp_recorded_fires",19,369.248903431966
"Common_brushtail_possum_mod_disp_recorded_fires",20,258.179440655052
"Common_brushtail_possum_mod_disp_recorded_fires",21,394.835210915308
"Common_brushtail_possum_mod_disp_recorded_fires",22,2326.92710922505
"Common_brushtail_possum_mod_disp_recorded_fires",23,571.700746355848
"Common_brushtail_possum_mod_disp_recorded_fires",24,1629.93675331812
"Common_brushtail_possum_mod_disp_recorded_fires",25,305.343769788762
"Common_brushtail_possum_mod_disp_recorded_fires",26,1429.34670753341
"Common_brushtail_possum_mod_disp_recorded_fires",27,3543.56725392307
"Common_brushtail_possum_mod_disp_recorded_fires",28,2013.2619941811
"Common_brushtail_possum_mod_disp_recorded_fires",29,2683.2755751371
"Common_brushtail_possum_mod_disp_recorded_fires",30,657.619632317186
"Common_brushtail_possum_mod_disp_recorded_fires",31,1653.84733797948
"Common_brushtail_possum_mod_disp_recorded_fires",32,206.370411212466
"Common_brushtail_possum_mod_disp_recorded_fires",33,4533.01979265565
"Common_brushtail_possum_mod_disp_recorded_fires",34,1370.18671265057
"Common_brushtail_possum_mod_disp_recorded_fires",35,962.332320829162
"Common_brushtail_possum_mod_disp_recorded_fires",36,2934.52709618989
"Common_brushtail_possum_mod_disp_recorded_fires",37,1052.00602687664
"Common_brushtail_possum_mod_disp_recorded_fires",38,794.67711491329
"Common_brushtail_possum_mod_disp_recorded_fires",39,1226.81124516846
"Common_brushtail_possum_mod_disp_recorded_fires",40,474.050455394661
"Common_brushtail_possum_mod_disp_recorded_fires",41,567.863047972439
"Common_brushtail_possum_mod_disp_recorded_fires",42,1306.91522911504
"Common_brushtail_possum_mod_disp_recorded_fires",43,195.546883732876
"Common_brushtail_possum_mod_disp_recorded_fires",44,916.977182827279
"Common_brushtail_possum_mod_disp_recorded_fires",45,482.209789294766
"Common_brushtail_possum_mod_disp_recorded_fires",46,1224.54878987214
"Common_brushtail_possum_mod_disp_recorded_fires",47,3680.02416960338
"Common_brushtail_possum_mod_disp_recorded_fires",48,423.132517779288
"Common_brushtail_possum_mod_disp_recorded_fires",49,568.855217285331
"Common_brushtail_possum_mod_disp_recorded_fires",50,1756.5679018606
"Common_brushtail_possum_mod_disp_recorded_fires",51,1226.64398312699
"Common_brushtail_possum_mod_disp_recorded_fires",52,1208.28544303178
"Common_brushtail_possum_mod_disp_recorded_fires",53,1221.49049464737
"Common_brushtail_possum_mod_disp_recorded_fires",54,138.266087868322
"Common_brushtail_possum_mod_disp_recorded_fires",55,1623.66253961724
"Common_brushtail_possum_mod_disp_recorded_fires",56,377.2836448223
"Common_brushtail_possum_mod_disp_recorded_fires",57,798.724267048307
"Common_brushtail_possum_mod_disp_recorded_fires",58,523.14642636073
"Common_brushtail_possum_mod_disp_recorded_fires",59,1358.27027426681
"Common_brushtail_possum_mod_disp_recorded_fires",60,580.732380290086
"Common_brushtail_possum_mod_disp_recorded_fires",61,1977.9895758849
"Common_brushtail_possum_mod_disp_recorded_fires",62,2197.19700455602
"Common_brushtail_possum_mod_disp_recorded_fires",63,156.860262403229
"Common_brushtail_possum_mod_disp_recorded_fires",64,710.614544195401
"Common_brushtail_possum_mod_disp_recorded_fires",65,540.744979243918
"Common_brushtail_possum_mod_disp_recorded_fires",66,603.096445073946
"Common_brushtail_possum_mod_disp_recorded_fires",67,832.223851411928
"Common_brushtail_possum_mod_disp_recorded_fires",68,292.321058743582
"Common_brushtail_possum_mod_disp_recorded_fires",69,421.822655305337
"Common_brushtail_possum_mod_disp_recorded_fires",70,508.802634576024
"Common_brushtail_possum_mod_disp_recorded_fires",71,485.19993409381
"Common_brushtail_possum_mod_disp_recorded_fires",72,353.416081637991
"Common_brushtail_possum_mod_disp_recorded_fires",73,726.404128176422
"Common_brushtail_possum_mod_disp_recorded_fires",74,152.365800017925
"Common_brushtail_possum_mod_disp_recorded_fires",75,722.84656939252
"Common_brushtail_possum_mod_disp_recorded_fires",76,2235.0565214292
"Common_brushtail_possum_mod_disp_recorded_fires",77,314.823988206373
"Common_brushtail_possum_mod_disp_recorded_fires",78,285.689240367797
"Common_brushtail_possum_mod_disp_recorded_fires",79,2010.79419966454
"Common_brushtail_possum_mod_disp_recorded_fires",80,1469.32511405717
"Common_brushtail_possum_mod_disp_recorded_fires",81,977.712131075672
"Common_brushtail_possum_mod_disp_recorded_fires",82,1160.62391533656
"Common_brushtail_possum_mod_disp_recorded_fires",83,2549.04503274417
"Common_brushtail_possum_mod_disp_recorded_fires",84,288.852287677516
"Common_brushtail_possum_mod_disp_recorded_fires",85,6768.68790483318
"Common_brushtail_possum_mod_disp_recorded_fires",86,911.817234972134
"Common_brushtail_possum_mod_disp_recorded_fires",87,1018.63055092216
"Common_brushtail_possum_mod_disp_recorded_fires",88,257.836994105449
"Common_brushtail_possum_mod_disp_recorded_fires",89,220.787688516997
"Common_brushtail_possum_mod_disp_recorded_fires",90,1226.86970779268
"Common_brushtail_possum_mod_disp_recorded_fires",91,436.275059480623
"Common_brushtail_possum_mod_disp_recorded_fires",92,3092.18387112006
"Common_brushtail_possum_mod_disp_recorded_fires",93,1864.04862053246
"Common_brushtail_possum_mod_disp_recorded_fires",94,2633.76938297066
"Common_brushtail_possum_mod_disp_recorded_fires",95,468.058494292015
"Common_brushtail_possum_mod_disp_recorded_fires",96,53.6005336962237
"Common_brushtail_possum_mod_disp_recorded_fires",97,223.346520503725
"Common_brushtail_possum_mod_disp_recorded_fires",98,2063.58808129995
"Common_brushtail_possum_mod_disp_recorded_fires",99,2196.97847589377
"Common_brushtail_possum_mod_disp_recorded_fires",100,100.336942805023
"Common_brushtail_possum_high_disp_recorded_fires",1,961.702959205046
"Common_brushtail_possum_high_disp_recorded_fires",2,1642.64648593099
"Common_brushtail_possum_high_disp_recorded_fires",3,1090.41489614998
"Common_brushtail_possum_high_disp_recorded_fires",4,782.206720896649
"Common_brushtail_possum_high_disp_recorded_fires",5,773.757167656685
"Common_brushtail_possum_high_disp_recorded_fires",6,281.018503398279
"Common_brushtail_possum_high_disp_recorded_fires",7,282.939570180429
"Common_brushtail_possum_high_disp_recorded_fires",8,590.38115216558
"Common_brushtail_possum_high_disp_recorded_fires",9,4764.36826894574
"Common_brushtail_possum_high_disp_recorded_fires",10,1062.57410735972
"Common_brushtail_possum_high_disp_recorded_fires",11,997.00675146557
"Common_brushtail_possum_high_disp_recorded_fires",12,436.632363335858
"Common_brushtail_possum_high_disp_recorded_fires",13,1407.96145250312
"Common_brushtail_possum_high_disp_recorded_fires",14,1150.84009326555
"Common_brushtail_possum_high_disp_recorded_fires",15,1874.73739165006
"Common_brushtail_possum_high_disp_recorded_fires",16,2473.27148168703
"Common_brushtail_possum_high_disp_recorded_fires",17,1444.70532692097
"Common_brushtail_possum_high_disp_recorded_fires",18,1198.30421899275
"Common_brushtail_possum_high_disp_recorded_fires",19,1882.76801590585
"Common_brushtail_possum_high_disp_recorded_fires",20,2187.28866416429
"Common_brushtail_possum_high_disp_recorded_fires",21,376.148141636145
"Common_brushtail_possum_high_disp_recorded_fires",22,666.132673712935
"Common_brushtail_possum_high_disp_recorded_fires",23,607.646782788522
"Common_brushtail_possum_high_disp_recorded_fires",24,377.965904846052
"Common_brushtail_possum_high_disp_recorded_fires",25,2183.54486579263
"Common_brushtail_possum_high_disp_recorded_fires",26,275.229167134455
"Common_brushtail_possum_high_disp_recorded_fires",27,760.386833671031
"Common_brushtail_possum_high_disp_recorded_fires",28,3024.32518776939
"Common_brushtail_possum_high_disp_recorded_fires",29,669.772840883936
"Common_brushtail_possum_high_disp_recorded_fires",30,588.81340754486
"Common_brushtail_possum_high_disp_recorded_fires",31,1658.62706434745
"Common_brushtail_possum_high_disp_recorded_fires",32,633.951927647308
"Common_brushtail_possum_high_disp_recorded_fires",33,217.44750626921
"Common_brushtail_possum_high_disp_recorded_fires",34,490.858665961407
"Common_brushtail_possum_high_disp_recorded_fires",35,694.987070285177
"Common_brushtail_possum_high_disp_recorded_fires",36,944.713526365879
"Common_brushtail_possum_high_disp_recorded_fires",37,1057.30692658611
"Common_brushtail_possum_high_disp_recorded_fires",38,251.332990261483
"Common_brushtail_possum_high_disp_recorded_fires",39,331.022897386334
"Common_brushtail_possum_high_disp_recorded_fires",40,1133.32336699144
"Common_brushtail_possum_high_disp_recorded_fires",41,294.193773024948
"Common_brushtail_possum_high_disp_recorded_fires",42,1334.08730509832
"Common_brushtail_possum_high_disp_recorded_fires",43,129.820716578756
"Common_brushtail_possum_high_disp_recorded_fires",44,670.45503095174
"Common_brushtail_possum_high_disp_recorded_fires",45,1012.23350301716
"Common_brushtail_possum_high_disp_recorded_fires",46,1090.3737087619
"Common_brushtail_possum_high_disp_recorded_fires",47,445.052710188722
"Common_brushtail_possum_high_disp_recorded_fires",48,123.653590332089
"Common_brushtail_possum_high_disp_recorded_fires",49,760.42468962155
"Common_brushtail_possum_high_disp_recorded_fires",50,2132.0946221499
"Common_brushtail_possum_high_disp_recorded_fires",51,308.503651729952
"Common_brushtail_possum_high_disp_recorded_fires",52,2811.84010865373
"Common_brushtail_possum_high_disp_recorded_fires",53,326.559382759226
"Common_brushtail_possum_high_disp_recorded_fires",54,1292.10336973082
"Common_brushtail_possum_high_disp_recorded_fires",55,1904.37762382978
"Common_brushtail_possum_high_disp_recorded_fires",56,1597.94565947502
"Common_brushtail_possum_high_disp_recorded_fires",57,745.079623739784
"Common_brushtail_possum_high_disp_recorded_fires",58,1735.61406342825
"Common_brushtail_possum_high_disp_recorded_fires",59,1000.12533722464
"Common_brushtail_possum_high_disp_recorded_fires",60,305.048599788432
"Common_brushtail_possum_high_disp_recorded_fires",61,1017.22761075731
"Common_brushtail_possum_high_disp_recorded_fires",62,1402.54473732272
"Common_brushtail_possum_high_disp_recorded_fires",63,181.103394039804
"Common_brushtail_possum_high_disp_recorded_fires",64,220.632442104644
"Common_brushtail_possum_high_disp_recorded_fires",65,725.028272051094
"Common_brushtail_possum_high_disp_recorded_fires",66,786.083827389454
"Common_brushtail_possum_high_disp_recorded_fires",67,1365.12379039117
"Common_brushtail_possum_high_disp_recorded_fires",68,52.8324467004776
"Common_brushtail_possum_high_disp_recorded_fires",69,1318.7588876101
"Common_brushtail_possum_high_disp_recorded_fires",70,877.649786473398
"Common_brushtail_possum_high_disp_recorded_fires",71,1476.16711117263
"Common_brushtail_possum_high_disp_recorded_fires",72,435.345662114809
"Common_brushtail_possum_high_disp_recorded_fires",73,296.850761331922
"Common_brushtail_possum_high_disp_recorded_fires",74,808.989626671508
"Common_brushtail_possum_high_disp_recorded_fires",75,928.523975437709
"Common_brushtail_possum_high_disp_recorded_fires",76,629.637912316712
"Common_brushtail_possum_high_disp_recorded_fires",77,1019.51819190442
"Common_brushtail_possum_high_disp_recorded_fires",78,609.631589160011
"Common_brushtail_possum_high_disp_recorded_fires",79,1473.43847651158
"Common_brushtail_possum_high_disp_recorded_fires",80,303.108098317698
"Common_brushtail_possum_high_disp_recorded_fires",81,287.096289521844
"Common_brushtail_possum_high_disp_recorded_fires",82,637.845150352264
"Common_brushtail_possum_high_disp_recorded_fires",83,241.901612739117
"Common_brushtail_possum_high_disp_recorded_fires",84,619.210993087139
"Common_brushtail_possum_high_disp_recorded_fires",85,43.9083711413954
"Common_brushtail_possum_high_disp_recorded_fires",86,397.171980727184
"Common_brushtail_possum_high_disp_recorded_fires",87,1852.06323866265
"Common_brushtail_possum_high_disp_recorded_fires",88,380.040707604844
"Common_brushtail_possum_high_disp_recorded_fires",89,264.473729433027
"Common_brushtail_possum_high_disp_recorded_fires",90,310.492707906242
"Common_brushtail_possum_high_disp_recorded_fires",91,1298.26334476384
"Common_brushtail_possum_high_disp_recorded_fires",92,383.407895007765
"Common_brushtail_possum_high_disp_recorded_fires",93,681.789604460123
"Common_brushtail_possum_high_disp_recorded_fires",94,3977.38772450247
"Common_brushtail_possum_high_disp_recorded_fires",95,2311.29228645527
"Common_brushtail_possum_high_disp_recorded_fires",96,381.360454511094
"Common_brushtail_possum_high_disp_recorded_fires",97,1468.3560244281
"Common_brushtail_possum_high_disp_recorded_fires",98,1102.74608271753
"Common_brushtail_possum_high_disp_recorded_fires",99,909.462780647997
"Common_brushtail_possum_high_disp_recorded_fires",100,197.047968538179
"Common_brushtail_possum_low_disp_clumped_fires",1,862.037975120699
"Common_brushtail_possum_low_disp_clumped_fires",2,538.730772829048
"Common_brushtail_possum_low_disp_clumped_fires",3,188.688377923935
"Common_brushtail_possum_low_disp_clumped_fires",4,372.20684323203
"Common_brushtail_possum_low_disp_clumped_fires",5,1082.6537476883
"Common_brushtail_possum_low_disp_clumped_fires",6,4347.24582860514
"Common_brushtail_possum_low_disp_clumped_fires",7,1249.12223599264
"Common_brushtail_possum_low_disp_clumped_fires",8,1034.88720788746
"Common_brushtail_possum_low_disp_clumped_fires",9,1995.96576368337
"Common_brushtail_possum_low_disp_clumped_fires",10,883.477890719775
"Common_brushtail_possum_low_disp_clumped_fires",11,118.604639766582
"Common_brushtail_possum_low_disp_clumped_fires",12,875.235148064032
"Common_brushtail_possum_low_disp_clumped_fires",13,550.758045327175
"Common_brushtail_possum_low_disp_clumped_fires",14,811.20648517359
"Common_brushtail_possum_low_disp_clumped_fires",15,594.484515308114
"Common_brushtail_possum_low_disp_clumped_fires",16,1817.19813368851
"Common_brushtail_possum_low_disp_clumped_fires",17,1029.34378514062
"Common_brushtail_possum_low_disp_clumped_fires",18,270.275739003884
"Common_brushtail_possum_low_disp_clumped_fires",19,182.281483826487
"Common_brushtail_possum_low_disp_clumped_fires",20,1194.22734085269
"Common_brushtail_possum_low_disp_clumped_fires",21,245.188885111473
"Common_brushtail_possum_low_disp_clumped_fires",22,4501.92872715464
"Common_brushtail_possum_low_disp_clumped_fires",23,208.088130648529
"Common_brushtail_possum_low_disp_clumped_fires",24,982.571994596918
"Common_brushtail_possum_low_disp_clumped_fires",25,195.624620690145
"Common_brushtail_possum_low_disp_clumped_fires",26,522.432684202844
"Common_brushtail_possum_low_disp_clumped_fires",27,672.960710752002
"Common_brushtail_possum_low_disp_clumped_fires",28,288.644290765296
"Common_brushtail_possum_low_disp_clumped_fires",29,1598.96947050086
"Common_brushtail_possum_low_disp_clumped_fires",30,540.330058924708
"Common_brushtail_possum_low_disp_clumped_fires",31,882.88634842294
"Common_brushtail_possum_low_disp_clumped_fires",32,659.530375445425
"Common_brushtail_possum_low_disp_clumped_fires",33,1976.67889546441
"Common_brushtail_possum_low_disp_clumped_fires",34,3904.20715491522
"Common_brushtail_possum_low_disp_clumped_fires",35,115.871054078938
"Common_brushtail_possum_low_disp_clumped_fires",36,5692.6590772319
"Common_brushtail_possum_low_disp_clumped_fires",37,836.406551669441
"Common_brushtail_possum_low_disp_clumped_fires",38,1044.92766264037
"Common_brushtail_possum_low_disp_clumped_fires",39,1370.37445434249
"Common_brushtail_possum_low_disp_clumped_fires",40,507.796609343611
"Common_brushtail_possum_low_disp_clumped_fires",41,185.829610222642
"Common_brushtail_possum_low_disp_clumped_fires",42,1552.3021128164
"Common_brushtail_possum_low_disp_clumped_fires",43,201.881784005018
"Common_brushtail_possum_low_disp_clumped_fires",44,309.443708100787
"Common_brushtail_possum_low_disp_clumped_fires",45,526.702556533458
"Common_brushtail_possum_low_disp_clumped_fires",46,1045.13945522166
"Common_brushtail_possum_low_disp_clumped_fires",47,3132.32085513009
"Common_brushtail_possum_low_disp_clumped_fires",48,277.338321970848
"Common_brushtail_possum_low_disp_clumped_fires",49,651.095620889978
"Common_brushtail_possum_low_disp_clumped_fires",50,1111.26100934867
"Common_brushtail_possum_low_disp_clumped_fires",51,697.373393066584
"Common_brushtail_possum_low_disp_clumped_fires",52,1957.41769913263
"Common_brushtail_possum_low_disp_clumped_fires",53,3123.25140203366
"Common_brushtail_possum_low_disp_clumped_fires",54,9940.02976242037
"Common_brushtail_possum_low_disp_clumped_fires",55,2069.62751358996
"Common_brushtail_possum_low_disp_clumped_fires",56,287.201353837972
"Common_brushtail_possum_low_disp_clumped_fires",57,1617.93208616508
"Common_brushtail_possum_low_disp_clumped_fires",58,84.4774851907715
"Common_brushtail_possum_low_disp_clumped_fires",59,1637.60949045499
"Common_brushtail_possum_low_disp_clumped_fires",60,330.539661418655
"Common_brushtail_possum_low_disp_clumped_fires",61,1329.78779685511
"Common_brushtail_possum_low_disp_clumped_fires",62,694.294064224597
"Common_brushtail_possum_low_disp_clumped_fires",63,157.587778253957
"Common_brushtail_possum_low_disp_clumped_fires",64,1997.9887936431
"Common_brushtail_possum_low_disp_clumped_fires",65,800.233518800953
"Common_brushtail_possum_low_disp_clumped_fires",66,615.484332294978
"Common_brushtail_possum_low_disp_clumped_fires",67,1085.94191817588
"Common_brushtail_possum_low_disp_clumped_fires",68,997.567483041567
"Common_brushtail_possum_low_disp_clumped_fires",69,1735.64272612017
"Common_brushtail_possum_low_disp_clumped_fires",70,348.411694698954
"Common_brushtail_possum_low_disp_clumped_fires",71,73.320755398091
"Common_brushtail_possum_low_disp_clumped_fires",72,2873.40478066417
"Common_brushtail_possum_low_disp_clumped_fires",73,1487.80184207153
"Common_brushtail_possum_low_disp_clumped_fires",74,373.500878720097
"Common_brushtail_possum_low_disp_clumped_fires",75,3322.10448845218
"Common_brushtail_possum_low_disp_clumped_fires",76,3724.86011940416
"Common_brushtail_possum_low_disp_clumped_fires",77,180.468495591043
"Common_brushtail_possum_low_disp_clumped_fires",78,1098.5618360219
"Common_brushtail_possum_low_disp_clumped_fires",79,165.801458362944
"Common_brushtail_possum_low_disp_clumped_fires",80,1762.77569454541
"Common_brushtail_possum_low_disp_clumped_fires",81,3863.96022201423
"Common_brushtail_possum_low_disp_clumped_fires",82,195.082612727797
"Common_brushtail_possum_low_disp_clumped_fires",83,778.554637309532
"Common_brushtail_possum_low_disp_clumped_fires",84,450.330265224754
"Common_brushtail_possum_low_disp_clumped_fires",85,752.96223451134
"Common_brushtail_possum_low_disp_clumped_fires",86,333.753880866745
"Common_brushtail_possum_low_disp_clumped_fires",87,759.179940724042
"Common_brushtail_possum_low_disp_clumped_fires",88,850.125102529386
"Common_brushtail_possum_low_disp_clumped_fires",89,269.281546700591
"Common_brushtail_possum_low_disp_clumped_fires",90,598.492398293602
"Common_brushtail_possum_low_disp_clumped_fires",91,390.356803501999
"Common_brushtail_possum_low_disp_clumped_fires",92,1270.14727237571
"Common_brushtail_possum_low_disp_clumped_fires",93,418.543749259284
